NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    30    0.70    0.61  -82.28  492.10    0.16  -81.15  496.95
    1    30    0.70    0.16  -81.15  496.95    0.14  -79.81  501.77
    2    30    0.70  130.16  -71.25  404.23  129.44  -71.03  409.18
    2    30    0.70  129.44  -71.03  409.18  128.98  -70.84  414.15
    3    30    0.70   57.37  -96.75  402.60   55.87  -95.17  407.10
    3    30    0.70   55.87  -95.17  407.10   54.47  -93.45  411.58
    3    30    0.70   54.47  -93.45  411.58   53.39  -91.66  416.12
   17    30    0.70  -68.16 -246.08  272.78  -67.89 -246.45  277.76
   17    30    0.70  -67.89 -246.45  277.76  -67.99 -246.50  282.76
   41    30    0.70  -26.02  -72.14  352.68  -25.00  -73.30  357.44
   41    30    0.70  -25.00  -73.30  357.44  -24.24  -74.23  362.29
   80    30    0.70  -78.80  -17.01  315.29  -79.47  -16.86  320.24
   80    30    0.70  -79.47  -16.86  320.24  -79.78  -16.39  325.21
   80    30    0.70  -79.78  -16.39  325.21  -80.29  -15.52  330.11
  134    30    0.70   -3.31  -62.56  278.27   -2.28  -61.98  283.13
  134    30    0.70   -2.28  -61.98  283.13   -1.21  -61.08  287.93
  159    30    0.30    8.58  -77.70  146.89    8.24  -77.80  147.04
  186    30    0.29  -73.43  -36.77   92.18  -76.00  -36.59   94.63
  187    30    0.33   43.97 -153.52   37.09   46.99 -157.48   37.47
  187    30    0.33   46.99 -157.48   37.47   49.84 -161.54   38.15
  207    30    0.70 -140.72  104.47  175.98 -143.21  105.04  180.28
  207    30    0.70 -143.21  105.04  180.28 -145.99  105.79  184.36
  207    30    0.70 -145.99  105.79  184.36 -148.74  106.33  188.50
  208    30    0.26   43.40  -28.76  216.54   46.76  -28.92  218.93
  211    30    0.26   45.08  -29.32  217.80   48.75  -28.58  219.18
  217    30    0.26   42.66   -4.64  235.52   43.52   -4.21  235.90
  220    30    0.32  -14.69 -125.44  228.21  -14.32 -130.23  229.58
  229    30    0.26  149.26  -61.29  100.86  153.82  -61.47   99.14
  236    30    0.26   63.67  -85.43  180.90   63.48  -85.53  181.12
  237    30    0.26  -25.75  -95.27  131.07  -26.38  -95.86  131.52
  251    30    0.25    4.95 -119.94   27.56    5.80 -121.92   27.60
  303    30    0.25  -48.84   43.05   39.20  -50.50   44.63   39.65
  308    30    0.70 -176.29   23.87  115.79 -180.97   24.43  117.45
  308    30    0.70 -180.97   24.43  117.45 -185.66   24.51  119.19
  312    30    0.21  -19.49  -76.74  225.04  -19.57  -77.95  224.88
  313    30    0.27  -56.83   -5.19  263.84  -60.88   -3.19  265.97
  314    30    0.28   -0.73 -102.10  220.67    0.33 -106.95  220.09
  317    30    0.21  -37.06  -23.88  264.08  -37.83  -23.01  265.13
  318    30    0.22  -25.64  -80.92  247.20  -26.91  -84.14  247.89
  322    30    0.22  -16.83  -22.49  280.85  -17.47  -20.99  282.74
  324    30    0.26   79.98  -57.72  193.26   78.28  -57.16  197.93
  325    30    0.27  157.05  -21.23  128.47  160.09  -17.44  127.30
  328    30    0.21   95.52  -59.55  182.19   94.77  -59.43  183.72
  330    30    0.20  114.93  -99.14  159.47  115.06 -103.10  161.19
  332    30    0.29  184.00  -42.63  137.42  188.80  -41.45  136.69
  333    30    0.21  111.98  -94.88  181.95  111.87  -95.34  182.52
  334    30    0.25  182.81  -74.16  148.76  187.76  -74.83  148.95
  338    30    0.20  126.37  -99.86  176.72  126.06 -104.62  177.11
  339    30    0.26   32.25  -22.75  178.60   32.16  -19.38  182.29
  346    30    0.27   95.04  -67.54  140.94   99.97  -67.36  140.09
  347    30    0.22    1.99  -56.93  174.13   -0.75  -55.79  175.25
  349    30    0.20    5.32  -67.10  177.14    1.58  -66.35  179.35
  350    30    0.20   68.12  -82.68  156.58   72.01  -84.16  156.20
