NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    28    0.70   -0.87  -94.26  438.72   -0.67  -93.73  443.69
    1    28    0.70   -0.67  -93.73  443.69   -0.32  -93.04  448.63
    1    28    0.70   -0.32  -93.04  448.63    0.00  -92.03  453.52
    1    28    0.70    0.00  -92.03  453.52    0.57  -90.71  458.31
    2    28    0.70  143.14  -69.83  346.20  141.23  -69.78  350.82
    2    28    0.70  141.23  -69.78  350.82  139.62  -70.10  355.55
    2    28    0.70  139.62  -70.10  355.55  138.39  -70.62  360.37
    2    28    0.70  138.39  -70.62  360.37  137.38  -71.57  365.17
    3    28    0.70   74.31 -110.62  352.49   73.26 -109.95  357.33
    3    28    0.70   73.26 -109.95  357.33   71.77 -109.33  362.06
    3    28    0.70   71.77 -109.33  362.06   69.92 -108.47  366.63
    3    28    0.70   69.92 -108.47  366.63   68.12 -107.20  371.12
   17    28    0.70  -72.78 -236.93  218.83  -72.59 -238.05  223.70
   17    28    0.70  -72.59 -238.05  223.70  -72.41 -239.04  228.60
   17    28    0.70  -72.41 -239.04  228.60  -71.98 -239.80  233.52
   17    28    0.70  -71.98 -239.80  233.52  -71.58 -240.18  238.49
   41    28    0.70  -26.93  -65.60  293.29  -27.33  -65.94  298.26
   41    28    0.70  -27.33  -65.94  298.26  -27.36  -66.41  303.24
   41    28    0.70  -27.36  -66.41  303.24  -27.74  -67.22  308.16
   41    28    0.70  -27.74  -67.22  308.16  -27.93  -67.69  313.13
   80    28    0.70  -61.57  -20.34  263.33  -63.37  -20.26  268.00
   80    28    0.70  -63.37  -20.26  268.00  -65.31  -20.08  272.60
   80    28    0.70  -65.31  -20.08  272.60  -66.95  -19.65  277.31
   80    28    0.70  -66.95  -19.65  277.31  -68.63  -19.52  282.01
  134    28    0.70  -12.85  -61.61  224.28  -12.47  -62.11  229.24
  134    28    0.70  -12.47  -62.11  229.24  -12.00  -62.19  234.22
  134    28    0.70  -12.00  -62.19  234.22  -11.52  -62.13  239.19
  134    28    0.70  -11.52  -62.13  239.19  -10.84  -62.39  244.14
  145    28    0.25   38.36   -4.54  203.32   39.24   -4.08  203.89
  159    28    0.30   17.53  -75.28  143.15   13.01  -76.38  144.99
