NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    24    0.70    1.92  -80.00  321.46    2.52  -81.29  326.26
    1    24    0.70    2.52  -81.29  326.26    2.73  -82.57  331.08
    1    24    0.70    2.73  -82.57  331.08    2.66  -84.13  335.84
    1    24    0.70    2.66  -84.13  335.84    2.38  -85.53  340.63
    1    24    0.70    2.38  -85.53  340.63    1.71  -86.80  345.41
    2    24    0.70  163.59  -68.64  235.69  164.60  -68.28  240.57
    2    24    0.70  164.60  -68.28  240.57  165.93  -68.22  245.39
    2    24    0.70  165.93  -68.22  245.39  166.82  -68.33  250.31
    2    24    0.70  166.82  -68.33  250.31  167.28  -68.26  255.29
    3    24    0.70   58.17  -92.89  241.73   59.20  -93.39  246.60
    3    24    0.70   59.20  -93.39  246.60   60.57  -94.07  251.36
    3    24    0.70   60.57  -94.07  251.36   62.16  -94.99  256.01
    3    24    0.70   62.16  -94.99  256.01   63.66  -96.38  260.57
   17    24    0.70  -59.22 -175.26  119.52  -60.06 -178.25  123.44
   17    24    0.70  -60.06 -178.25  123.44  -61.13 -181.50  127.09
   17    24    0.70  -61.13 -181.50  127.09  -62.31 -185.05  130.40
   17    24    0.70  -62.31 -185.05  130.40  -63.65 -188.34  133.92
   17    24    0.70  -63.65 -188.34  133.92  -64.79 -191.57  137.56
   41    24    0.70  -28.10  -51.52  179.76  -27.82  -52.08  184.73
   41    24    0.70  -27.82  -52.08  184.73  -27.77  -52.30  189.72
   41    24    0.70  -27.77  -52.30  189.72  -28.05  -52.53  194.71
   41    24    0.70  -28.05  -52.53  194.71  -28.03  -52.90  199.69
   53    24    0.29   30.91  -58.00  113.63   33.21  -62.31  114.71
   53    24    0.29   33.21  -62.31  114.71   35.77  -66.39  116.06
   80    24    0.70  -23.95   -8.70  155.80  -24.81   -9.95  160.57
   80    24    0.70  -24.81   -9.95  160.57  -25.80  -10.82  165.39
   80    24    0.70  -25.80  -10.82  165.39  -27.22  -11.80  170.08
   80    24    0.70  -27.22  -11.80  170.08  -28.82  -12.59  174.75
   88    24    0.28   44.15  -16.74  152.17   48.55  -16.73  154.55
   90    24    0.26   -0.82  -54.50  142.54   -1.14  -59.48  142.24
   92    24    0.26   35.68  -24.40  164.80   39.90  -25.04  167.40
   92    24    0.26   39.90  -25.04  167.40   44.06  -25.64  170.11
  102    24    0.27   92.24   -9.26   67.34   95.43   -5.45   66.74
  102    24    0.27   95.43   -5.45   66.74   98.61   -1.65   66.07
  105    24    0.27  101.98  -18.06   79.07  106.16  -15.50   78.10
  105    24    0.27  106.16  -15.50   78.10  110.48  -13.27   76.91
  109    24    0.26   -4.72    6.06   75.44   -5.59    9.21   79.23
  124    24    0.26  -39.23   -7.85   30.18  -43.93   -7.37   31.84
  124    24    0.26  -43.93   -7.37   31.84  -48.75   -7.01   33.09
  129    24    0.27   19.50  -22.15   46.65   22.00  -21.92   50.97
  129    24    0.27   22.00  -21.92   50.97   24.86  -21.50   55.05
  130    24    0.28   27.91  -46.10   32.86   31.77  -48.89   34.35
  133    24    0.27   -7.29  -18.33   57.98   -6.54  -16.31   62.49
  133    24    0.27   -6.54  -16.31   62.49   -6.07  -14.65   67.18
  134    24    0.70    0.22  -50.76  106.83   -0.28  -51.82  111.69
  134    24    0.70   -0.28  -51.82  111.69   -0.91  -52.41  116.61
  134    24    0.70   -0.91  -52.41  116.61   -1.85  -52.62  121.52
  134    24    0.70   -1.85  -52.62  121.52   -2.91  -52.72  126.41
  134    24    0.70   -2.91  -52.72  126.41   -4.00  -53.22  131.26
  135    24    0.23    9.94  -37.03  152.17   12.45  -41.35  152.35
  135    24    0.23   12.45  -41.35  152.35   14.59  -45.87  152.40
  136    24    0.22    1.16   -3.74  164.88    1.60    0.51  167.48
  136    24    0.22    1.60    0.51  167.48    1.90    4.91  169.84
  138    24    0.24  -12.05  -43.94  156.68  -14.08  -48.51  156.77
