NumAxe Jour Diam     X1       Y1       Z1      X2       Y2       Z2
    1    19    0.70  -11.68  -35.05  222.55  -11.85  -36.96  227.16
    1    19    0.70  -11.85  -36.96  227.16  -11.81  -38.98  231.74
    1    19    0.70  -11.81  -38.98  231.74  -11.66  -41.15  236.24
    1    19    0.70  -11.66  -41.15  236.24  -11.25  -43.24  240.76
    1    19    0.70  -11.25  -43.24  240.76  -10.74  -45.46  245.21
    1    19    0.70  -10.74  -45.46  245.21   -9.88  -47.72  249.59
    1    19    0.70   -9.88  -47.72  249.59   -8.64  -49.77  253.98
    2    19    0.70  105.88  -61.60  138.65  109.30  -62.58  142.16
    2    19    0.70  109.30  -62.58  142.16  112.69  -63.80  145.62
    2    19    0.70  112.69  -63.80  145.62  116.06  -64.96  149.14
    2    19    0.70  116.06  -64.96  149.14  119.43  -66.06  152.67
    2    19    0.70  119.43  -66.06  152.67  122.81  -66.73  156.29
    2    19    0.70  122.81  -66.73  156.29  126.05  -67.10  160.08
    2    19    0.70  126.05  -67.10  160.08  129.10  -67.13  164.04
    2    19    0.70  129.10  -67.13  164.04  131.74  -67.13  168.29
    3    19    0.70   25.98  -64.21  135.88   27.76  -66.58  139.91
    3    19    0.70   27.76  -66.58  139.91   29.21  -68.67  144.21
    3    19    0.70   29.21  -68.67  144.21   30.62  -70.31  148.72
    3    19    0.70   30.62  -70.31  148.72   32.11  -72.29  153.06
    3    19    0.70   32.11  -72.29  153.06   33.51  -73.81  157.62
    3    19    0.70   33.51  -73.81  157.62   35.19  -75.08  162.15
    3    19    0.70   35.19  -75.08  162.15   36.84  -76.78  166.56
    5    19    0.26   -6.27   39.33   18.06   -6.42   40.02   18.06
    6    19    0.24   32.94    8.38   24.84   35.35    8.91   25.48
    8    19    0.23   19.91  -25.48   34.19   21.00  -26.63   34.87
    9    19    0.24  -14.12   31.80   31.24  -15.34   34.37   31.50
   10    19    0.25   31.78   13.12   33.02   35.28   14.54   33.81
   15    19    0.26   35.62  -18.25   47.40   36.98  -19.06   47.78
   17    19    0.70  -25.12  -97.68   52.05  -25.92 -102.00   54.45
   17    19    0.70  -25.92 -102.00   54.45  -26.98 -106.34   56.70
   17    19    0.70  -26.98 -106.34   56.70  -28.22 -110.80   58.59
   17    19    0.70  -28.22 -110.80   58.59  -29.74 -115.05   60.73
   17    19    0.70  -29.74 -115.05   60.73  -31.55 -119.08   63.08
   17    19    0.70  -31.55 -119.08   63.08  -33.19 -122.90   65.85
   17    19    0.70  -33.19 -122.90   65.85  -34.69 -126.45   69.04
   18    19    0.23   12.71  -15.69   49.92   15.72  -19.47   51.22
   18    19    0.23   15.72  -19.47   51.22   18.39  -23.43   52.69
   18    19    0.23   18.39  -23.43   52.69   20.68  -27.65   54.09
   19    19    0.20  -15.01    6.22   54.23  -16.23    6.66   54.67
   20    19    0.19   17.66    4.70   51.68   22.04    5.65   52.37
   21    19    0.22  -13.17   10.48   57.67  -16.09   12.07   58.75
   22    19    0.20   13.62  -14.61   63.46   14.37  -15.89   63.85
   23    19    0.18   19.17    2.74   60.63   22.60    3.17   60.68
   24    19    0.30   31.03   -8.71   70.70   35.07  -11.28   72.15
   24    19    0.30   35.07  -11.28   72.15   39.30  -13.42   73.76
   24    19    0.30   39.30  -13.42   73.76   43.75  -15.25   75.09
   25    19    0.22  -11.51   -6.04   72.62  -14.05   -7.72   74.07
   28    19    0.25   25.58   14.37   79.43   29.76   16.73   80.84
   28    19    0.25   29.76   16.73   80.84   33.89   18.88   82.65
   30    19    0.19   15.89    1.99   11.70   20.78    2.61   11.50
   31    19    0.18   13.75  -12.26   13.90   16.59  -15.30   14.17
   32    19    0.19    2.94    4.03   28.28    2.61    6.73   32.35
   34    19    0.18    4.16  -22.09   19.84    2.90  -25.94   20.08
   36    19    0.20   29.55   -4.63   24.50   30.08   -4.51   24.55
   37    19    0.29   41.01   -8.31   22.41   45.99   -7.90   22.41
   37    19    0.29   45.99   -7.90   22.41   50.97   -7.58   22.66
