ivol x_MIN3P z_MIN3P RSD
 144 1.795918 0.081633 0.000000
 145 1.836735 0.081633 0.000000
 146 1.877551 0.081633 0.000000
 147 1.918367 0.081633 0.000000
 148 1.959184 0.081633 0.000000
 149 2.000000 0.081633 0.000000
 150 0.000000 0.122449 0.000000
 151 0.040816 0.122449 0.000000
 152 0.081633 0.122449 0.000000
 153 0.122449 0.122449 0.000000
 154 0.163265 0.122449 0.000000
 155 0.204082 0.122449 0.000000
 156 0.244898 0.122449 0.000000
 157 0.285714 0.122449 0.000000
 158 0.326531 0.122449 0.000000
 159 0.367347 0.122449 0.000000
 160 0.408163 0.122449 0.000000
 161 0.448980 0.122449 0.000000
 162 0.489796 0.122449 0.000000
 163 0.530612 0.122449 0.000000
 164 0.571429 0.122449 0.000000
 165 0.612245 0.122449 0.000000
 166 0.653061 0.122449 0.000000
 167 0.693878 0.122449 0.000000
 168 0.734694 0.122449 0.000000
 169 0.775510 0.122449 0.000000
 170 0.816327 0.122449 0.000000
 171 0.857143 0.122449 0.000000
 172 0.897959 0.122449 0.000000
 173 0.938776 0.122449 0.000000
 174 0.979592 0.122449 0.000000
 175 1.020408 0.122449 0.000000
 176 1.061224 0.122449 0.000000
 177 1.102041 0.122449 0.000000
 178 1.142857 0.122449 0.000000
 179 1.183674 0.122449 0.000000
 180 1.224490 0.122449 0.000000
 181 1.265306 0.122449 0.000000
 182 1.306122 0.122449 0.000000
 183 1.346939 0.122449 0.000000
 184 1.387755 0.122449 0.000000
 185 1.428571 0.122449 0.000000
 186 1.469388 0.122449 0.000000
 187 1.510204 0.122449 0.000000
 188 1.551020 0.122449 0.000000
 189 1.591837 0.122449 0.000000
 190 1.632653 0.122449 0.000000
 191 1.673469 0.122449 0.000000
 192 1.714286 0.122449 0.000000
 193 1.755102 0.122449 0.000000
 194 1.795918 0.122449 0.000000
 195 1.836735 0.122449 0.000000
 196 1.877551 0.122449 0.000000
 197 1.918367 0.122449 0.000000
 198 1.959184 0.122449 0.000000
 199 2.000000 0.122449 0.000000
 200 0.000000 0.163265 0.000000
 201 0.040816 0.163265 0.000000
 202 0.081633 0.163265 0.000000
 203 0.122449 0.163265 0.000000
 204 0.163265 0.163265 0.000000
 205 0.204082 0.163265 0.000000
 206 0.244898 0.163265 0.000000
 207 0.285714 0.163265 0.000000
 208 0.326531 0.163265 0.000000
 209 0.367347 0.163265 0.000000
 210 0.408163 0.163265 0.000000
 211 0.448980 0.163265 0.000000
 212 0.489796 0.163265 0.000000
 213 0.530612 0.163265 0.000000
 214 0.571429 0.163265 0.000000
 215 0.612245 0.163265 0.000000
 216 0.653061 0.163265 0.000000
 217 0.693878 0.163265 0.000000
 218 0.734694 0.163265 0.000000
 219 0.775510 0.163265 0.000000
 220 0.816327 0.163265 0.000000
 221 0.857143 0.163265 0.000000
 222 0.897959 0.163265 0.000000
 223 0.938776 0.163265 0.000000
 224 0.979592 0.163265 0.000000
 225 1.020408 0.163265 0.000000
 226 1.061224 0.163265 0.000000
 227 1.102041 0.163265 0.000000
 228 1.142857 0.163265 0.000000
 229 1.183674 0.163265 0.000000
 230 1.224490 0.163265 0.000000
 231 1.265306 0.163265 0.000000
 232 1.306122 0.163265 0.000000
 233 1.346939 0.163265 0.000000
 234 1.387755 0.163265 0.000000
 235 1.428571 0.163265 0.000000
 236 1.469388 0.163265 0.000000
 237 1.510204 0.163265 0.000000
 238 1.551020 0.163265 0.000000
 239 1.591837 0.163265 0.000000
 240 1.632653 0.163265 0.000000
 241 1.673469 0.163265 0.000000
 242 1.714286 0.163265 0.000000
 243 1.755102 0.163265 0.000000
 244 1.795918 0.163265 0.000000
 245 1.836735 0.163265 0.000000
 246 1.877551 0.163265 0.000000
 247 1.918367 0.163265 0.000000
 248 1.959184 0.163265 0.000000
 249 2.000000 0.163265 0.000000
 250 0.000000 0.204082 0.000000
 251 0.040816 0.204082 0.000000
 252 0.081633 0.204082 0.000000
 253 0.122449 0.204082 0.000000
 254 0.163265 0.204082 0.000000
 255 0.204082 0.204082 0.000000
 256 0.244898 0.204082 0.000000
 257 0.285714 0.204082 0.000000
 258 0.326531 0.204082 0.000000
 259 0.367347 0.204082 0.000000
 260 0.408163 0.204082 0.000000
 261 0.448980 0.204082 0.000000
 262 0.489796 0.204082 0.000000
 263 0.530612 0.204082 0.000000
 264 0.571429 0.204082 0.000000
 265 0.612245 0.204082 0.000000
 266 0.653061 0.204082 0.000000
 267 0.693878 0.204082 0.000000
 268 0.734694 0.204082 0.000000
 269 0.775510 0.204082 0.000000
 270 0.816327 0.204082 0.000000
 271 0.857143 0.204082 0.000000
 272 0.897959 0.204082 0.000000
 273 0.938776 0.204082 0.000000
 274 0.979592 0.204082 0.000000
 275 1.020408 0.204082 0.000000
 276 1.061224 0.204082 0.000000
 277 1.102041 0.204082 0.000000
 278 1.142857 0.204082 0.000000
 279 1.183674 0.204082 0.000000
 280 1.224490 0.204082 0.000000
 281 1.265306 0.204082 0.000000
 282 1.306122 0.204082 0.000000
 283 1.346939 0.204082 0.000000
 284 1.387755 0.204082 0.000000
 285 1.428571 0.204082 0.000000
 286 1.469388 0.204082 0.000000
 287 1.510204 0.204082 0.000000
 288 1.551020 0.204082 0.000000
 289 1.591837 0.204082 0.000000
 290 1.632653 0.204082 0.000000
 291 1.673469 0.204082 0.000000
 292 1.714286 0.204082 0.000000
 293 1.755102 0.204082 0.000000
 294 1.795918 0.204082 0.000000
 295 1.836735 0.204082 0.000000
 296 1.877551 0.204082 0.000000
 297 1.918367 0.204082 0.000000
 298 1.959184 0.204082 0.000000
 299 2.000000 0.204082 0.000000
 300 0.000000 0.244898 0.000000
 301 0.040816 0.244898 0.000000
 302 0.081633 0.244898 0.000000
 303 0.122449 0.244898 0.000000
 304 0.163265 0.244898 0.000000
 305 0.204082 0.244898 0.000000
 306 0.244898 0.244898 0.000000
 307 0.285714 0.244898 0.000000
 308 0.326531 0.244898 0.000000
 309 0.367347 0.244898 0.000000
 310 0.408163 0.244898 0.000000
 311 0.448980 0.244898 0.000000
 312 0.489796 0.244898 0.000000
 313 0.530612 0.244898 0.000000
 314 0.571429 0.244898 0.000000
 315 0.612245 0.244898 0.000000
 316 0.653061 0.244898 0.000000
 317 0.693878 0.244898 0.000000
 318 0.734694 0.244898 0.000000
 319 0.775510 0.244898 0.000000
 320 0.816327 0.244898 0.000000
 321 0.857143 0.244898 0.000000
 322 0.897959 0.244898 0.000000
 323 0.938776 0.244898 0.000000
 324 0.979592 0.244898 0.000000
 325 1.020408 0.244898 0.000000
 326 1.061224 0.244898 0.000000
 327 1.102041 0.244898 0.000000
 328 1.142857 0.244898 0.000000
 329 1.183674 0.244898 0.000000
 330 1.224490 0.244898 0.000000
 331 1.265306 0.244898 0.000000
 332 1.306122 0.244898 0.000000
 333 1.346939 0.244898 0.000000
 334 1.387755 0.244898 0.000000
 335 1.428571 0.244898 0.000000
 336 1.469388 0.244898 0.000000
 337 1.510204 0.244898 0.000000
 338 1.551020 0.244898 0.000000
 339 1.591837 0.244898 0.000000
 340 1.632653 0.244898 0.000000
 341 1.673469 0.244898 0.000000
 342 1.714286 0.244898 0.000000
 343 1.755102 0.244898 0.000000
 344 1.795918 0.244898 0.000000
 345 1.836735 0.244898 0.000000
 346 1.877551 0.244898 0.000000
 347 1.918367 0.244898 0.000000
 348 1.959184 0.244898 0.000000
 349 2.000000 0.244898 0.000000
 350 0.000000 0.285714 0.000000
 351 0.040816 0.285714 0.000000
 352 0.081633 0.285714 0.000000
 353 0.122449 0.285714 0.000000
 354 0.163265 0.285714 0.000000
 355 0.204082 0.285714 0.000000
 356 0.244898 0.285714 0.000000
 357 0.285714 0.285714 0.000000
 358 0.326531 0.285714 0.000000
 359 0.367347 0.285714 0.000000
 360 0.408163 0.285714 0.000000
 361 0.448980 0.285714 0.000000
 362 0.489796 0.285714 0.000000
 363 0.530612 0.285714 0.000000
 364 0.571429 0.285714 0.000000
 365 0.612245 0.285714 0.000000
 366 0.653061 0.285714 0.000000
 367 0.693878 0.285714 0.000000
 368 0.734694 0.285714 0.000000
 369 0.775510 0.285714 0.000000
 370 0.816327 0.285714 0.000000
 371 0.857143 0.285714 0.000000
 372 0.897959 0.285714 0.000000
 373 0.938776 0.285714 0.000000
 374 0.979592 0.285714 0.000000
 375 1.020408 0.285714 0.000000
 376 1.061224 0.285714 0.000000
 377 1.102041 0.285714 0.000000
 378 1.142857 0.285714 0.000000
 379 1.183674 0.285714 0.000000
 380 1.224490 0.285714 0.000000
 381 1.265306 0.285714 0.000000
 382 1.306122 0.285714 0.000000
 383 1.346939 0.285714 0.000000
 384 1.387755 0.285714 0.000000
 385 1.428571 0.285714 0.000000
 386 1.469388 0.285714 0.000000
 387 1.510204 0.285714 0.000000
 388 1.551020 0.285714 0.000000
 389 1.591837 0.285714 0.000000
 390 1.632653 0.285714 0.000000
 391 1.673469 0.285714 0.000000
 392 1.714286 0.285714 0.000000
 393 1.755102 0.285714 0.000000
 394 1.795918 0.285714 0.000000
 395 1.836735 0.285714 0.000000
 396 1.877551 0.285714 0.000000
 397 1.918367 0.285714 0.000000
 398 1.959184 0.285714 0.000000
 399 2.000000 0.285714 0.000000
 400 0.000000 0.326531 0.000000
 401 0.040816 0.326531 0.000000
 402 0.081633 0.326531 0.000000
 403 0.122449 0.326531 0.000000
 404 0.163265 0.326531 0.000000
 405 0.204082 0.326531 0.000000
 406 0.244898 0.326531 0.000000
 407 0.285714 0.326531 0.000000
 408 0.326531 0.326531 0.000000
 409 0.367347 0.326531 0.000000
 410 0.408163 0.326531 0.000000
 411 0.448980 0.326531 0.000000
 412 0.489796 0.326531 0.000000
 413 0.530612 0.326531 0.000000
 414 0.571429 0.326531 0.000000
 415 0.612245 0.326531 0.000000
 416 0.653061 0.326531 0.000000
 417 0.693878 0.326531 0.076577
 418 0.734694 0.326531 0.000000
 419 0.775510 0.326531 0.000000
 420 0.816327 0.326531 0.000000
 421 0.857143 0.326531 0.000000
 422 0.897959 0.326531 0.102102
 423 0.938776 0.326531 0.000000
 424 0.979592 0.326531 0.000000
 425 1.020408 0.326531 0.000000
 426 1.061224 0.326531 0.000000
 427 1.102041 0.326531 0.000000
 428 1.142857 0.326531 0.000000
 429 1.183674 0.326531 0.000000
 430 1.224490 0.326531 0.000000
 431 1.265306 0.326531 0.000000
 432 1.306122 0.326531 0.000000
 433 1.346939 0.326531 0.000000
 434 1.387755 0.326531 0.000000
 435 1.428571 0.326531 0.000000
 436 1.469388 0.326531 0.000000
 437 1.510204 0.326531 0.000000
 438 1.551020 0.326531 0.000000
 439 1.591837 0.326531 0.000000
 440 1.632653 0.326531 0.000000
 441 1.673469 0.326531 0.000000
 442 1.714286 0.326531 0.000000
 443 1.755102 0.326531 0.000000
 444 1.795918 0.326531 0.000000
 445 1.836735 0.326531 0.000000
 446 1.877551 0.326531 0.000000
 447 1.918367 0.326531 0.000000
 448 1.959184 0.326531 0.000000
 449 2.000000 0.326531 0.000000
 450 0.000000 0.367347 0.000000
 451 0.040816 0.367347 0.000000
 452 0.081633 0.367347 0.000000
 453 0.122449 0.367347 0.000000
 454 0.163265 0.367347 0.000000
 455 0.204082 0.367347 0.000000
 456 0.244898 0.367347 0.000000
 457 0.285714 0.367347 0.000000
 458 0.326531 0.367347 0.000000
 459 0.367347 0.367347 0.000000
 460 0.408163 0.367347 0.000000
 461 0.448980 0.367347 0.000000
 462 0.489796 0.367347 0.000000
 463 0.530612 0.367347 0.000000
 464 0.571429 0.367347 0.000000
 465 0.612245 0.367347 0.000000
 466 0.653061 0.367347 0.000000
 467 0.693878 0.367347 0.102102
 468 0.734694 0.367347 0.000000
 469 0.775510 0.367347 0.000000
 470 0.816327 0.367347 0.000000
 471 0.857143 0.367347 0.000000
 472 0.897959 0.367347 0.102102
 473 0.938776 0.367347 0.000000
 474 0.979592 0.367347 0.000000
 475 1.020408 0.367347 0.000000
 476 1.061224 0.367347 0.000000
 477 1.102041 0.367347 0.000000
 478 1.142857 0.367347 0.000000
 479 1.183674 0.367347 0.000000
 480 1.224490 0.367347 0.000000
 481 1.265306 0.367347 0.000000
 482 1.306122 0.367347 0.000000
 483 1.346939 0.367347 0.000000
 484 1.387755 0.367347 0.000000
 485 1.428571 0.367347 0.000000
 486 1.469388 0.367347 0.000000
 487 1.510204 0.367347 0.000000
 488 1.551020 0.367347 0.000000
 489 1.591837 0.367347 0.000000
 490 1.632653 0.367347 0.000000
 491 1.673469 0.367347 0.000000
 492 1.714286 0.367347 0.000000
 493 1.755102 0.367347 0.000000
 494 1.795918 0.367347 0.000000
 495 1.836735 0.367347 0.000000
 496 1.877551 0.367347 0.000000
 497 1.918367 0.367347 0.000000
 498 1.959184 0.367347 0.000000
 499 2.000000 0.367347 0.000000
 500 0.000000 0.408163 0.000000
 501 0.040816 0.408163 0.000000
 502 0.081633 0.408163 0.000000
 503 0.122449 0.408163 0.000000
 504 0.163265 0.408163 0.000000
 505 0.204082 0.408163 0.000000
 506 0.244898 0.408163 0.000000
 507 0.285714 0.408163 0.000000
 508 0.326531 0.408163 0.000000
 509 0.367347 0.408163 0.000000
 510 0.408163 0.408163 0.000000
 511 0.448980 0.408163 0.000000
 512 0.489796 0.408163 0.000000
 513 0.530612 0.408163 0.000000
 514 0.571429 0.408163 0.000000
 515 0.612245 0.408163 0.000000
 516 0.653061 0.408163 0.076576
 517 0.693878 0.408163 0.038288
 518 0.734694 0.408163 0.000000
 519 0.775510 0.408163 0.000000
 520 0.816327 0.408163 0.000000
 521 0.857143 0.408163 0.000000
 522 0.897959 0.408163 0.051051
 523 0.938776 0.408163 0.063814
 524 0.979592 0.408163 0.000000
 525 1.020408 0.408163 0.000000
 526 1.061224 0.408163 0.000000
 527 1.102041 0.408163 0.000000
 528 1.142857 0.408163 0.000000
 529 1.183674 0.408163 0.000000
 530 1.224490 0.408163 0.000000
 531 1.265306 0.408163 0.000000
 532 1.306122 0.408163 0.000000
 533 1.346939 0.408163 0.000000
 534 1.387755 0.408163 0.000000
 535 1.428571 0.408163 0.000000
 536 1.469388 0.408163 0.000000
 537 1.510204 0.408163 0.000000
 538 1.551020 0.408163 0.000000
 539 1.591837 0.408163 0.000000
 540 1.632653 0.408163 0.000000
 541 1.673469 0.408163 0.000000
 542 1.714286 0.408163 0.000000
 543 1.755102 0.408163 0.000000
 544 1.795918 0.408163 0.000000
 545 1.836735 0.408163 0.000000
 546 1.877551 0.408163 0.000000
 547 1.918367 0.408163 0.000000
 548 1.959184 0.408163 0.000000
 549 2.000000 0.408163 0.000000
 550 0.000000 0.448980 0.000000
 551 0.040816 0.448980 0.000000
 552 0.081633 0.448980 0.000000
 553 0.122449 0.448980 0.000000
 554 0.163265 0.448980 0.000000
 555 0.204082 0.448980 0.000000
 556 0.244898 0.448980 0.000000
 557 0.285714 0.448980 0.000000
 558 0.326531 0.448980 0.000000
 559 0.367347 0.448980 0.000000
 560 0.408163 0.448980 0.000000
 561 0.448980 0.448980 0.000000
 562 0.489796 0.448980 0.000000
 563 0.530612 0.448980 0.000000
 564 0.571429 0.448980 0.000000
 565 0.612245 0.448980 0.000000
 566 0.653061 0.448980 0.127627
 567 0.693878 0.448980 0.000000
 568 0.734694 0.448980 0.000000
 569 0.775510 0.448980 0.000000
 570 0.816327 0.448980 0.000000
 571 0.857143 0.448980 0.000000
 572 0.897959 0.448980 0.000000
 573 0.938776 0.448980 0.102102
 574 0.979592 0.448980 0.000000
 575 1.020408 0.448980 0.000000
 576 1.061224 0.448980 0.000000
 577 1.102041 0.448980 0.000000
 578 1.142857 0.448980 0.000000
 579 1.183674 0.448980 0.000000
 580 1.224490 0.448980 0.000000
 581 1.265306 0.448980 0.000000
 582 1.306122 0.448980 0.000000
 583 1.346939 0.448980 0.000000
 584 1.387755 0.448980 0.000000
 585 1.428571 0.448980 0.000000
 586 1.469388 0.448980 0.000000
 587 1.510204 0.448980 0.000000
 588 1.551020 0.448980 0.000000
 589 1.591837 0.448980 0.000000
 590 1.632653 0.448980 0.000000
 591 1.673469 0.448980 0.000000
 592 1.714286 0.448980 0.000000
 593 1.755102 0.448980 0.000000
 594 1.795918 0.448980 0.000000
 595 1.836735 0.448980 0.000000
 596 1.877551 0.448980 0.000000
 597 1.918367 0.448980 0.000000
 598 1.959184 0.448980 0.000000
 599 2.000000 0.448980 0.000000
 600 0.000000 0.489796 0.000000
 601 0.040816 0.489796 0.000000
 602 0.081633 0.489796 0.000000
 603 0.122449 0.489796 0.000000
 604 0.163265 0.489796 0.000000
 605 0.204082 0.489796 0.000000
 606 0.244898 0.489796 0.000000
 607 0.285714 0.489796 0.000000
 608 0.326531 0.489796 0.000000
 609 0.367347 0.489796 0.000000
 610 0.408163 0.489796 0.000000
 611 0.448980 0.489796 0.000000
 612 0.489796 0.489796 0.000000
 613 0.530612 0.489796 0.000000
 614 0.571429 0.489796 0.000000
 615 0.612245 0.489796 0.000000
 616 0.653061 0.489796 0.102102
 617 0.693878 0.489796 0.000000
 618 0.734694 0.489796 0.000000
 619 0.775510 0.489796 0.000000
 620 0.816327 0.489796 0.000000
 621 0.857143 0.489796 0.000000
 622 0.897959 0.489796 0.000000
 623 0.938776 0.489796 0.114864
 624 0.979592 0.489796 0.000000
 625 1.020408 0.489796 0.000000
 626 1.061224 0.489796 0.000000
 627 1.102041 0.489796 0.000000
 628 1.142857 0.489796 0.000000
 629 1.183674 0.489796 0.000000
 630 1.224490 0.489796 0.000000
 631 1.265306 0.489796 0.000000
 632 1.306122 0.489796 0.000000
 633 1.346939 0.489796 0.000000
 634 1.387755 0.489796 0.000000
 635 1.428571 0.489796 0.000000
 636 1.469388 0.489796 0.000000
 637 1.510204 0.489796 0.000000
 638 1.551020 0.489796 0.000000
 639 1.591837 0.489796 0.000000
 640 1.632653 0.489796 0.000000
 641 1.673469 0.489796 0.000000
 642 1.714286 0.489796 0.000000
 643 1.755102 0.489796 0.000000
 644 1.795918 0.489796 0.000000
 645 1.836735 0.489796 0.000000
 646 1.877551 0.489796 0.000000
 647 1.918367 0.489796 0.000000
 648 1.959184 0.489796 0.000000
 649 2.000000 0.489796 0.000000
 650 0.000000 0.530612 0.000000
 651 0.040816 0.530612 0.000000
 652 0.081633 0.530612 0.000000
 653 0.122449 0.530612 0.000000
 654 0.163265 0.530612 0.000000
 655 0.204082 0.530612 0.000000
 656 0.244898 0.530612 0.000000
 657 0.285714 0.530612 0.000000
 658 0.326531 0.530612 0.000000
 659 0.367347 0.530612 0.000000
 660 0.408163 0.530612 0.000000
 661 0.448980 0.530612 0.000000
 662 0.489796 0.530612 0.000000
 663 0.530612 0.530612 0.000000
 664 0.571429 0.530612 0.000000
 665 0.612245 0.530612 0.000000
 666 0.653061 0.530612 0.117122
 667 0.693878 0.530612 0.000000
 668 0.734694 0.530612 0.000000
 669 0.775510 0.530612 0.000000
 670 0.816327 0.530612 0.000000
 671 0.857143 0.530612 0.000000
 672 0.897959 0.530612 0.000000
 673 0.938776 0.530612 0.102102
 674 0.979592 0.530612 0.000000
 675 1.020408 0.530612 0.000000
 676 1.061224 0.530612 0.000000
 677 1.102041 0.530612 0.000000
 678 1.142857 0.530612 0.000000
 679 1.183674 0.530612 0.000000
 680 1.224490 0.530612 0.000000
 681 1.265306 0.530612 0.000000
 682 1.306122 0.530612 0.000000
 683 1.346939 0.530612 0.000000
 684 1.387755 0.530612 0.000000
 685 1.428571 0.530612 0.000000
 686 1.469388 0.530612 0.000000
 687 1.510204 0.530612 0.000000
 688 1.551020 0.530612 0.000000
 689 1.591837 0.530612 0.000000
 690 1.632653 0.530612 0.000000
 691 1.673469 0.530612 0.000000
 692 1.714286 0.530612 0.000000
 693 1.755102 0.530612 0.000000
 694 1.795918 0.530612 0.000000
 695 1.836735 0.530612 0.000000
 696 1.877551 0.530612 0.000000
 697 1.918367 0.530612 0.000000
 698 1.959184 0.530612 0.000000
 699 2.000000 0.530612 0.000000
 700 0.000000 0.571429 0.000000
 701 0.040816 0.571429 0.000000
 702 0.081633 0.571429 0.000000
 703 0.122449 0.571429 0.000000
 704 0.163265 0.571429 0.000000
 705 0.204082 0.571429 0.000000
 706 0.244898 0.571429 0.000000
 707 0.285714 0.571429 0.000000
 708 0.326531 0.571429 0.000000
 709 0.367347 0.571429 0.000000
 710 0.408163 0.571429 0.000000
 711 0.448980 0.571429 0.000000
 712 0.489796 0.571429 0.000000
 713 0.530612 0.571429 0.000000
 714 0.571429 0.571429 0.000000
 715 0.612245 0.571429 0.000000
 716 0.653061 0.571429 0.168433
 717 0.693878 0.571429 0.000000
 718 0.734694 0.571429 0.000000
 719 0.775510 0.571429 0.000000
 720 0.816327 0.571429 0.000000
 721 0.857143 0.571429 0.000000
 722 0.897959 0.571429 0.000000
 723 0.938776 0.571429 0.170110
 724 0.979592 0.571429 0.000000
 725 1.020408 0.571429 0.000000
 726 1.061224 0.571429 0.000000
 727 1.102041 0.571429 0.000000
 728 1.142857 0.571429 0.000000
 729 1.183674 0.571429 0.000000
 730 1.224490 0.571429 0.017868
 731 1.265306 0.571429 0.000000
 732 1.306122 0.571429 0.000000
 733 1.346939 0.571429 0.000000
 734 1.387755 0.571429 0.000000
 735 1.428571 0.571429 0.000000
 736 1.469388 0.571429 0.000000
 737 1.510204 0.571429 0.000000
 738 1.551020 0.571429 0.000000
 739 1.591837 0.571429 0.000000
 740 1.632653 0.571429 0.000000
 741 1.673469 0.571429 0.000000
 742 1.714286 0.571429 0.000000
 743 1.755102 0.571429 0.000000
 744 1.795918 0.571429 0.000000
 745 1.836735 0.571429 0.000000
 746 1.877551 0.571429 0.000000
 747 1.918367 0.571429 0.000000
 748 1.959184 0.571429 0.000000
 749 2.000000 0.571429 0.000000
 750 0.000000 0.612245 0.000000
 751 0.040816 0.612245 0.000000
 752 0.081633 0.612245 0.000000
 753 0.122449 0.612245 0.000000
 754 0.163265 0.612245 0.000000
 755 0.204082 0.612245 0.000000
 756 0.244898 0.612245 0.000000
 757 0.285714 0.612245 0.000000
 758 0.326531 0.612245 0.000000
 759 0.367347 0.612245 0.000000
 760 0.408163 0.612245 0.000000
 761 0.448980 0.612245 0.000000
 762 0.489796 0.612245 0.000000
 763 0.530612 0.612245 0.000000
 764 0.571429 0.612245 0.000000
 765 0.612245 0.612245 0.000000
 766 0.653061 0.612245 0.216983
 767 0.693878 0.612245 0.019839
 768 0.734694 0.612245 0.000000
 769 0.775510 0.612245 0.000000
 770 0.816327 0.612245 0.000000
 771 0.857143 0.612245 0.000000
 772 0.897959 0.612245 0.000000
 773 0.938776 0.612245 0.241534
 774 0.979592 0.612245 0.000000
