0	0.0
1	0.0
2	0.0
3	0.0
4	0.0
5	0.0
6	0.0
7	0.0
8	3.2312529999999995e-05
9	4.277425e-05
10	5.306787e-05
11	6.329308e-05
12	7.3221816e-05
13	8.3118759e-05
14	9.3438718e-05
15	0.0001036524072
16	0.0001139849316
17	0.000124069289
18	0.0001339029776
19	0.00014380721160000003
20	0.00015359814599999997
21	0.0001634003349
22	0.00017311021493000001
23	0.00018272118746000003
24	0.00019236100348
25	0.00020188172718999998
26	0.00021135644674999998
27	0.00022081634248
28	0.00023018218344999998
29	0.00023953668885999999
30	0.00024884712684000005
31	0.000258183854527
32	0.000267421843045
33	0.0002766291289
34	0.00028584678788
35	0.000295015623178
36	0.000304181747017
37	0.00031324699700200004
38	0.00032219251452900003
39	0.000331049962942
40	0.00033979351009300003
41	0.000348439276848
42	0.00035699406104
43	0.00036544524486300004
44	0.000373803236126
45	0.000382057986391
46	0.000390200938553
47	0.000398246739812
48	0.0004061451909
49	0.00041388007066499994
50	0.00042147774089299996
51	0.00042890778992800004
52	0.0004361855178699
53	0.0004433587333879
54	0.00045032541366749995
55	0.00045720499353720006
56	0.0004550212581109
57	0.0004527713718055
58	0.00045049019417279997
59	0.0004481341349893
